symbol	log2FoldChange	padj
FGF7P5	NA	NA
ADGRF5P2	0.885941316055312	NA
MRPL53	-0.213212951615835	NA
ST8SIA6-AS1	-0.0804381943200171	0.647167749888518
FGF7P3	0.0385058259217529	0.9263163906257
MROH6	0.0108090948381101	NA
ATXN2	0.0194508209862151	0.933986732970952
DCTN1	0.125493520823254	0.70054629866663
SPATA31A1	-0.501012163036876	NA
PNMA8B	0.678227931719318	NA
TCTN1	0.100001233693313	0.735711638973985
FAM216A	-0.107368444705886	0.63911463538441
ZBTB48	0.0756480308519033	0.855504457472668
FAM201A	0.0426685833525139	NA
IGFL2	-0.388263955563032	NA
IGFL4	-0.5806548269511	NA
NAT8B	0.876598878207341	NA
KRTAP9-3	0.776984232865214	NA
KRTAP4-8	-0.692636296982923	NA
GPR20	0.0907201667964162	NA
KRTAP1-4	1.55932397809557	NA
KRT40	1.08516925370027	NA
KRT25	1.17886213469044	NA
MZT1	0.0577339928186322	NA
LINC01545	-0.453687719830075	NA
SPINK9	0.252498700767493	NA
LRRC3C	0.0155607377286596	NA
MFFP3	-2.15184250259547	NA
PRR20B	NA	NA
PRR20A	NA	NA
ZNF155	0.0453579669717017	NA
UQCC3	0.114744711168536	0.662225343712559
FBXO48	-0.00248602084363779	NA
GRXCR2	-0.462734187720095	NA
FAM221B	-0.240378291292288	NA
CD177P1	0.465648478423246	NA
ATP6V0E2-AS1	-0.0675825345039965	NA
CD177	-0.0674879218449344	NA
PSG5	-0.362231398121947	NA
ZNF783	0.00501393329414727	0.98688378980904
ZNF425	0.182249027676957	0.300307952081051
FAM83A-AS1	0.911416459742307	NA
LRRC10B	-0.220090224748124	NA
FBXO47	-0.00799882171505705	NA
C12orf73	0.142964547126312	0.299409365422615
PCDHGA1	0.14399458696065	0.449414867781718
ARHGEF34P	0.0626287021487809	0.841307280910655
BLACE	0.770562227843203	NA
PCDHA9	-0.0081706692635983	NA
PCDHA8	0.00224951974154168	NA
PCDHA7	0.0127912732799428	NA
PCDHA5	0.0782031166167691	NA
PCDHA4	0.0103863856216203	NA
PCDHA2	-0.00368461855490635	NA
PCDHA1	-0.00971251431908712	NA
TRIM13	-0.094836434218657	0.726668665228132
ERICH4	-0.0772142175658712	NA
MS4A13	0.242720044147642	NA
PRSS3P4	NA	NA
PRSS1	0.868923195023168	NA
OR4D8P	-1.34357609124116	NA
SPIRE2	0.0250055090490255	0.938982512786108
CRTC1P1	-0.112421396321172	NA
AARD	0.214833986440104	NA
LINC02138	0.138566588172301	NA
PABPN1L	-0.68251956100628	NA
OR5G5P	0.202365196383983	NA
OR5D16	NA	NA
OR5L2	0.14932972020647	NA
PKHD1L1	0.0805093105896657	NA
LINC01121	0.0774851425705318	NA
LINC02397	0.142414711386745	NA
CLLU1-AS1	-0.577528512342703	NA
SLC35B4	-0.066213191075957	0.846651979743917
LGALS7	0.0270939222520234	NA
SYCE1L	0.0646505926924627	NA
TMEM231	0.0788659215439399	NA
FAM71F2	0.184456553589322	0.305283195250216
C2orf91	-0.039434840862311	NA
CCNI2	0.00283623603765508	NA
TMEM240	0.0942447086914308	NA
FRG2	-0.205192492375158	NA
HSP90AA4P	NA	NA
COX17P1	-0.1840740491692	NA
LINC02716	-0.0240523051507818	NA
FAM205A	0.186543124103211	NA
CDKL4	-0.148204619181072	NA
TMEM88B	0.50254246255365	NA
ACCSL	0.0658703776409767	NA
C4orf47	-0.24588164176861	NA
TRIQK	-0.139436685501312	0.396949180610508
SDHAF1	-0.180150192084078	NA
ARID3C	-0.405284025299398	NA
PSENEN	0.0638457910513962	NA
C7orf66	NA	NA
REXO1L1P	0.0272835156509694	NA
C11orf91	0.0198004914462787	NA
LINC00654	0.274049502822553	NA
SLC10A5P1	1.1654169602513	NA
FABP9	-0.0487315297347059	NA
ZBTB10	-0.551488164848526	5.8477455984169e-17
C4orf46	0.0430053220122985	NA
SCGB2B2	-0.0290051344679761	0.946098569699311
CCDC144NL	-0.00113267895292937	NA
LGR4	-0.143233100799408	0.308121531237848
KRT17P7	-0.27092728917907	NA
PSMB10	-0.0426407739713931	NA
VIT	-0.432001944485273	NA
TTLL10-AS1	0.417796283505142	NA
SPDYE2	0.14932972020647	NA
OR7E36P	-1.12075308717135	NA
E2F4	0.0154521564677943	0.968716968331231
KRT17P5	-0.535948493139034	NA
DGAT2L7P	0.288877972138744	NA
PDE7A	-0.0966180568531392	0.532324473236842
TMEM170B	-0.00444366070070887	NA
TRBV20OR9-2	1.39194273147681	NA
MUC12	-0.160534478194379	NA
CTXN3	-0.384201435529847	NA
LINC01602	-0.0462735641412429	NA
MGAT4D	-0.165341760184344	NA
SNX2	-0.0123286326825511	0.969589361254573
SAP25	0.451839063809806	NA
NT5M	-0.0529888188571188	0.87749088035415
KRT17P4	-0.0536679377970087	NA
GCNT2P1	-0.90760869604773	NA
SARNP	0.0201125943227949	0.938982512786108
OR6C68	0.255380506812571	NA
OR6C65	NA	NA
OR6C3	-0.728255013881101	NA
OR6C1	-3.14082353170427	NA
OR6C72P	-1.09610829891119	NA
GOLGA2P1	-0.687284710618742	NA
LINC01460	-0.244364645769089	NA
ADGRG1	0.094771589226209	0.630664857889185
IPO7	-0.061205318781431	0.785635472653859
PRR13	0.0455140699794505	NA
TECPR1	0.163750375867557	0.411960609284601
MT1H	0.193539354507976	NA
SLCO6A1	-0.23212244073479	NA
MT1CP	-1.55853302191111	NA
MT1DP	0.0835246648751474	NA
MT1A	1.53004068877279	NA
INSYN1	0.0026179118675648	NA
MT1M	0.189390782232871	NA
LINC00661	-0.288961793114572	NA
CFI	-0.335756531002676	NA
OR52E6	-2.91333285943908	NA
HNRNPA1P20	-0.107605043069543	NA
SAMD9	-0.721671591114208	NA
KRT6A	-0.108147010113281	NA
CNEP1R1	0.275878699381528	NA
PCBP3-AS1	0.01792038380659	NA
KRT81	-1.74456011791012	NA
SNRPGP6	NA	NA
EXOC3L4	-0.507228427000876	NA
KRTAP12-3	0.907534432320214	NA
IZUMO3	1.00302885279828	NA
KU-MEL-3	-0.501012163036876	NA
KRTAP10-2	-0.0780863386138839	NA
NBPF22P	0.226985853640813	NA
TP53TG3D	0.277483912037559	NA
TP53TG3C	NA	NA
ATP6AP1L	0.0124734525928927	0.975263661470195
CCDC85C	-0.0323985367304748	0.856291427826342
SPDYE18	-0.817952227585768	NA
CALML3-AS1	0.145924674130913	NA
OR52A4P	-0.999575786594638	NA
OR52J3	-1.1395622499968	NA
OR51A2	0.186200424135798	NA
OR51A4	0.459404492532395	NA
MAPRE3-AS1	-0.077777738265923	NA
C2CD4B	-0.756403508403927	NA
RGL3	0.254176054086571	0.126509844358125
NAP1L4	0.0296726577885187	0.915914921084103
SMG1P2	-0.0688624232838136	0.769666539894055
TMSB4X	0.0989075162485617	NA
TMEM256	0.0161704124297568	NA
C9orf92	0.00349792850142952	NA
CHKB-DT	0.0450595874195864	0.896272374765106
CPT1B	0.182915469161733	NA
SMN2	0.270837274837248	NA
SERF1B	-1.99198845508082	NA
POM121B	0.163716004112291	NA
DYNLL1P1	-0.191590589416035	NA
HMGN1	0.0525306163800639	0.8854834719553
STAG3L1	0.139150008151789	0.165387221636184
MUC19	-0.140786600356747	NA
DENND6B	0.121426920792594	NA
EIF3CL	0.082314549482349	0.759866174419042
LINC01597	0.106320135247559	NA
LINC01446	-0.0205127271371156	0.955404866726538
LCMT1	0.0303766940953465	0.928253275015009
LINC01310	0.207242317196247	NA
LINC00898	0.0907369071729748	NA
LINC00583	-1.68301441898152	NA
MFSD2B	0.00107586422793817	NA
VCX3B	0.181715111909179	NA
CDPF1	0.125227657945068	NA
HTN3	-0.338090753337467	NA
LIN52	0.0216581534177876	0.934223966787107
ARSH	0.00474623888453848	NA
ACOT6	-0.174728555694333	NA
SMIM11A	0.748043814301181	NA
TECRL	-0.176321307869516	NA
DPF3	-0.040279694915601	0.915914921084103
MANSC4	0.12113599533555	NA
ADARB2-AS1	0.12866516791892	NA
CYP2D7	0.0386791225682528	NA
LINC00634	-0.0593936308715779	NA
ETFRF1	-0.131715420909773	0.674261026232735
C17orf107	0.174710980774308	NA
FAM183DP	0.155277549136567	NA
MBD3L4	1.74641081992105	NA
ITSN1	-0.00996700275073487	0.972913908530217
ITPRIPL2	-0.166682366597793	NA
DENND1C	0.407495788505597	NA
PKD1P4	0.0223343909481282	NA
SLCO1B7	0.136754479645722	NA
CRLF2	0.225706453442466	NA
CRYZL1	0.0490597542486355	0.870831805240045
RP9P	0.119655375494589	NA
C5orf51	0.0544552948743436	0.875783903348176
CATSPER2P1	0.149380794500041	NA
GAGE1	-0.0830113739228861	NA
ARRDC5	-0.371575977672189	NA
LINC01531	-0.0391650252325555	NA
DPP9-AS1	-0.184574044136049	NA
LOH12CR2	-0.130528311664982	NA
CYS1	-0.257800914684975	NA
PLPP6	0.21026615101095	NA
KLRC2	-0.257318873654516	NA
KLRC3	0.103227521740591	NA
TPTE2P6	0.0559580231343919	NA
C16orf96	0.0558858618498343	NA
GMNC	-0.0723174750576676	NA
LINC00487	-0.547784076055985	NA
TTC23L	0.0193035861547346	0.961748346109649
CLEC6A	-0.221851560764113	NA
OR7E91P	-0.795382707009717	NA
RFPL3S	0.313879189162654	NA
C22orf42	-0.835791979467522	NA
NANOGNB	-0.279941340783487	NA
LRRC72	-0.288301073850463	NA
PCOTH	-0.13980946755617	NA
C1QTNF9B	0.344394877788195	NA
KRTAP5-6	NA	NA
FAM99B	-0.501012163036876	NA
FAM99A	NA	NA
KRTAP5-2	-0.5351425921095	NA
KRTAP5-1	-0.402772261557374	NA
RPS3AP47	-0.24412127029043	NA
FAM90A2P	0.63207220332937	NA
DEFB134	0.29442663962714	NA
DEFB135	-0.488899909922159	NA
DEFB136	-0.501012163036876	NA
C1RL-AS1	-0.157964583667504	NA
OR7E136P	0.256520604746311	NA
BHLHA9	-0.403737560046314	NA
ZNF316	0.0468857867085856	0.888610630062967
SRRM2-AS1	-0.0352215532944084	0.910657516281354
DAZ4	-0.122009571333549	NA
PDPK2P	0.130517842802108	0.704985720275432
ONECUT3	0.215486612617906	NA
CEMP1	-0.243173138815898	NA
OLIG2	0.163167400262521	NA
C21orf62	-0.356143862776952	NA
C21orf62-AS1	0.0180662377811821	NA
PPP1R12BP2	-0.388753922535682	NA
RNPS1	0.0837386557838936	0.682576108863157
HSP90AB2P	0.0918065238077193	NA
DAZ2	-0.404202848438828	NA
USP17L6P	0.907534432320214	NA
HSP90AA5P	-0.935432073286373	NA
NYNRIN	0.108418974622442	NA
DNAJC19	0.0876418571229247	NA
DEFB109C	0.53775999180665	NA
IFITM5	0.545438000220945	NA
OR7E161P	1.4083567395332	NA
SMIM21	0.285345337103545	NA
DEFB109B	-1.70703711948312	NA
DEFA7P	0.907534432320214	NA
C18orf63	0.0169111035234101	NA
DEFA1	-0.545922490931223	NA
DOK6	-0.119235614423918	NA
JPT2	-0.0118232461184116	0.9649844726019
IGLL3P	0.0174159562427833	NA
TMEM211	0.713004229963151	NA
SERPINB11	-0.239193860582914	NA
SERPINB4	2.32648110302847	NA
SERPINB5	-0.0111015048199834	NA
ZDHHC11B	0.0962867735530924	0.770363370588358
KRTAP19-8	0.868923195023168	NA
KRTAP20-3	NA	NA
KRTAP20-4	0.147589036432139	NA
KRTAP22-2	1.79607872812255	NA
KRTAP27-1	1.55932397809557	NA
CFAP99	-0.184145467760011	NA
EGFEM1P	-0.0656842073044397	NA
GOLGA8O	0.652942347663531	NA
TMEM191C	0.901887821984696	NA
FAM230H	0.211149063039997	NA
MAPK6P1	-0.0230881969493474	NA
P2RX6P	-0.0264704444057823	NA
RPL23AP57	-0.204290426478883	NA
HERC2P9	0.133833568925319	NA
RNASE13	-1.6083234404624	NA
GYG2P1	-0.054837751348792	0.900439824711359
HBA1	-0.489300547250096	NA
HBM	-0.279426308383679	NA
HBZP1	-0.0749171866477717	NA
ELOA2	1.14290018506616	NA
LINC02346	-0.147267158642653	NA
ATP10A	0.0527077910982739	0.841775164500944
ANKRD20A9P	-0.0850214864432919	NA
DUXAP8	-0.12127904109803	0.748602013707413
ANKUB1	-0.0618922010627743	0.832254479613888
TSSK2	-1.65804479681762	NA
HNRNPA1P4	0.241432755595809	NA
PRR23A	1.74589743429099	NA
FOXL2NB	-0.441081098574928	NA
HCP5	1.68677304602261	NA
HLA-H	0.173631344802064	NA
HCG27	0.423233351854485	NA
COL6A6	0.297227317457544	NA
H1-10-AS1	-0.0427413337222516	NA
RAB12	-0.00327881324659876	0.994342740075852
LRRC30	0.155277549136567	NA
TMEM200C	-0.501562257906083	NA
PPIAP30	0.453121340579797	NA
OR10C1	NA	NA
HLA-A	0.722251351376683	NA
HACD2	0.0268907041433743	0.916609017969456
CFAP44	-0.0680596608663293	0.831590501198504
CD200R1L	-0.10768762739937	NA
LNP1	-0.129089387400858	0.706157794629711
OR5K3	0.876598878207341	NA
VGLL3	-0.146022394304001	NA
KRBOX1-AS1	0.0106080393801917	NA
TRIM71	-0.150938423991859	NA
ZCWPW2	-0.0341162338259338	0.939229596707427
ANKRD28	-0.0508342532540492	0.831590501198504
COLQ	0.191192495475607	NA
METTL6	0.0156044703639033	0.9662768073963
THUMPD3-AS1	0.0470851486111366	0.820439605533594
XKR4	-0.137259408547006	NA
Y_RNA	NA	NA
RNU6-1292P	1.79014743360191	NA
RNVU1-7	0.329523400236472	0.585577979658118
RNU6-46P	-0.458852581605591	NA
RNU1-28P	0.272234560052527	0.841775164500944
RNU6-354P	1.12223374744397	NA
RNU6-132P	-0.535138088107182	NA
ensembl	NA	NA
RNU6-47P	0.393772487232411	NA
RNU6-877P	NA	NA
RNU1-27P	0.0861990775850419	0.960140981410097
SNORA57	0.245863960034899	NA
RNU6-1286P	NA	NA
RNU6-841P	-0.761933321483244	NA
RNU6-25P	1.47366027500029	NA
RNU6-431P	-0.600697271183228	NA
SNORD58A	-0.170847958178745	NA
SNORA22B	0.228270250867365	NA
RNU6-425P	-0.5351425921095	NA
RNU6-946P	0.464569659879645	NA
RNU6-1296P	NA	NA
SNORD116-11	-1.05121390529868	NA
SNORD24	-0.100869768134476	NA
SNORA2A	-0.394131992301036	NA
RNU6-1336P	0.181715111909179	NA
RNU6-477P	NA	NA
RNU6-338P	1.49764186609192	NA
RNU6-741P	-0.501012163036876	NA
RNY1P5	NA	NA
RNU6-1264P	NA	NA
SNORD45C	-0.0216741663703272	NA
SNORD116-14	1.04231702700205	NA
SNORA69	-0.476083487325353	NA
RNU6-979P	-1.84685105965739	NA
RNU1-39P	0.347660470526879	NA
RNU6-1	-0.46431371133223	NA
RNU6-969P	NA	NA
RNU1-63P	0.254076538778934	NA
SNORD60	-0.0481964560410311	NA
RNU6-657P	1.05600065070422	NA
SNORA80B	-0.57191500232072	NA
SNORA22	0.166375425325755	NA
RNU6-1062P	-0.518041453187797	NA
Y_RNA	NA	NA
SNORA70H	-0.142033068663859	NA
RNU6-672P	-0.733647223075255	NA
Y_RNA	1.08318182079596	NA
Y_RNA	NA	NA
RNU6-449P	0.868923195023168	NA
RNU6-1279P	-0.418447466901721	NA
Y_RNA	1.12446890111974	NA
Y_RNA	NA	NA
ensembl	NA	NA
ensembl	NA	NA
SNORA70G	-0.501012163036876	NA
Y_RNA	0.592663830917409	NA
RNU1-1	0.142624291297538	NA
RNU6-608P	NA	NA
SNORD116-17	0.710371451628351	NA
RNU6-1039P	-0.851950700034665	NA
Y_RNA	-0.523992928382043	NA
Y_RNA	0.61430339786877	NA
SNORA70	-1.13764355305307	NA
Y_RNA	-0.535133584104864	NA
Y_RNA	0.458581135030093	NA
RNU6-573P	NA	NA
Y_RNA	NA	NA
RNU6-471P	NA	NA
Y_RNA	0.876598878207341	NA
RNU6-945P	0.973423187779875	NA
RNU6-32P	0.933491882726361	NA
Y_RNA	-0.5351425921095	NA
Y_RNA	0.876598878207341	NA
RNU6-144P	0.266871043128406	NA
Y_RNA	-0.535138088107182	NA
SNORD21	0.276944746271459	NA
RNU6-730P	NA	NA
Y_RNA	-0.501012163036876	NA
RNU6-157P	0.159969686894134	NA
RNU6-1189P	NA	NA
RNU6-1036P	0.907534432320213	NA
RNU1-109P	0.153126821164027	NA
SNORD116-18	-1.1154893396577	NA
Y_RNA	NA	NA
Y_RNA	-0.535133584104864	NA
SNORA56	1.20292966591632	NA
RNU6-442P	NA	NA
RNY1P8	NA	NA
RNU1-73P	0.0439762392262475	NA
Y_RNA	0.718549702790247	NA
RNU6-723P	-0.501012163036876	NA
RNU6-1040P	NA	NA
RNU1-11P	0.322787342330664	NA
RNU6-128P	-0.5351425921095	NA
Y_RNA	-0.137960251360108	NA
Y_RNA	NA	NA
Y_RNA	NA	NA
RNU6-1227P	-0.535133584104864	NA
RNU6-1080P	NA	NA
RNU6-147P	-1.66680559572634	NA
Y_RNA	NA	NA
RNU6-26P	-0.535133584104864	NA
Y_RNA	NA	NA
Y_RNA	0.868923195023168	NA
RNU6-444P	2.77763247532868	NA
RNU6-133P	NA	NA
Y_RNA	1.23884630387846	NA
RNU6-546P	NA	NA
Y_RNA	NA	NA
Y_RNA	NA	NA
RNU6-1074P	NA	NA
RNU6-1056P	NA	NA
RNU6-756P	1.21762439485202	NA
RNU6-1027P	1.66933338736165	NA
RNU6-259P	NA	NA
SNORD116-9	-0.055661166537195	NA
Y_RNA	-0.620056218217513	NA
RNU6-1126P	NA	NA
RNU6-468P	1.79979771000591	NA
ensembl	0.238152084266446	NA
RNU6-936P	-1.4165375645404	NA
RNU6-641P	-0.230283419667825	NA
Y_RNA	0.811876223646886	NA
RNVU1-18	0.187541491025855	0.859382974500996
Y_RNA	NA	NA
Y_RNA	0.868923195023168	NA
Y_RNA	NA	NA
RNU6-484P	NA	NA
RNU6-620P	0.907534432320213	NA
RNU6-643P	NA	NA
RNU6-142P	NA	NA
RNU6-245P	NA	NA
RNU6-1083P	0.159969769855063	NA
Y_RNA	0.189390782232871	NA
RNU6-1323P	0.790986024718216	NA
SNORD101	-0.212075333836867	NA
SNORA30	0.207490806427203	NA
Y_RNA	0.0163772456050865	NA
RNU6-317P	0.167742781014919	NA
RNU6-787P	-0.204296097583599	NA
SNORA6	0.109523426750637	NA
RNU6-418P	-1.73162248869992	NA
RNU6-10P	-0.773167696603718	NA
RNU6-152P	NA	NA
RNU6-203P	-0.501012163036876	NA
RNU6-435P	NA	NA
RNU6-949P	0.907534432320214	NA
Y_RNA	0.00908605413595124	NA
RNU6-116P	NA	NA
Y_RNA	NA	NA
RNU6-44P	0.810455906756845	NA
RNU6-211P	0.186200424135799	NA
SNORD37	-0.124123420620055	NA
ensembl	NA	NA
RNU6-637P	-0.435955222128	NA
RNU6-213P	-1.0070021525743	NA
Y_RNA	NA	NA
SNORA75B	-0.535133584104864	NA
Y_RNA	NA	NA
RNU6-224P	NA	NA
Y_RNA	-0.0376690027468978	NA
SNORA15B-2	-0.0813974312416313	NA
RNU6-701P	0.52614926337464	NA
RNU6-76P	NA	NA
RNU6-629P	0.876598878207341	NA
Y_RNA	1.95093011434278	NA
RNU1-129P	0.665115319879262	NA
Y_RNA	NA	NA
Y_RNA	0.907534432320213	NA
RNU6-811P	NA	NA
Y_RNA	-0.535133584104864	NA
SNORA32	-0.0715716624850056	NA
RNY3P7	NA	NA
RNU6-639P	-0.501012163036876	NA
RNU6-926P	-0.501012163036876	NA
RNU6-968P	-0.535138088107182	NA
RNU6-1293P	0.868923195023168	NA
Y_RNA	1.21762439485202	NA
Y_RNA	-0.535133584104864	NA
RNU6-815P	NA	NA
Y_RNA	-0.501012163036876	NA
SNORA10	0.257019940221526	NA
RNU6-38P	-1.0902814452524	NA
Y_RNA	NA	NA
Y_RNA	NA	NA
RNU6-483P	0.818619002408337	NA
Y_RNA	0.191707808229712	NA
Y_RNA	NA	NA
RNU6-849P	NA	NA
RNU6-260P	-0.501012163036876	NA
RNU1-138P	-0.0663128875390193	NA
Y_RNA	-1.11827249128906	NA
Y_RNA	-0.883431009641491	NA
RNU6-974P	NA	NA
RNU6-1032P	-0.5351425921095	NA
RNVU1-30	-0.098173751694833	NA
RNU6V	-0.0882077138310039	NA
RNU6-20P	-0.117079300356486	NA
SNORA1	0.0114100137001309	NA
RNU1-74P	0.489384505314974	NA
RNU6-1029P	-1.43137730024463	NA
SNORA5A	-0.898560061806728	NA
RNU6-746P	0.181715111909179	NA
Y_RNA	NA	NA
RNU6-409P	0.868923195023168	NA
RNU6-413P	NA	NA
RNU6-206P	1.79014743360191	NA
Y_RNA	-0.535138088107182	NA
RNU6-209P	-1.34357609124116	NA
Y_RNA	0.868923195023168	NA
Y_RNA	0.868923195023168	NA
RNU6-890P	0.838289948741094	NA
ensembl	NA	NA
Y_RNA	-0.45896953171209	NA
RNU6-895P	NA	NA
ensembl	NA	NA
RNY3P5	NA	NA
RNU6-571P	NA	NA
RNU6-214P	-0.535138088107182	NA
Y_RNA	NA	NA
RNU6-767P	-0.756896616723881	NA
Y_RNA	NA	NA
RNU5A-6P	1.02744701688576	NA
RNU6-207P	1.49764186609192	NA
Y_RNA	-0.535138088107182	NA
RNU6-187P	-0.501012163036876	NA
RNU6-356P	-0.535133584104864	NA
SNORA70F	-0.394438934015678	NA
RNU6-398P	-1.44826091845028	NA
RNU6-533P	NA	NA
RNU6-761P	-0.364612260396025	NA
RNU6-1103P	0.14932972020647	NA
ensembl	NA	NA
RNU6-1310P	NA	NA
RNU6-190P	0.356452614408132	NA
RNA5SP87	-0.0143762470883146	NA
SNORA75	-0.161379698143417	NA
SNORA70	NA	NA
RNU6-1008P	1.35396387090629	NA
RNU6-48P	0.228576909510408	NA
RNU6-1200P	NA	NA
RNU6-217P	-0.535138088107182	NA
RNU6-42P	1.11150701452492	NA
Y_RNA	0.868923195023168	NA
RNU6-1124P	-0.501012163036876	NA
SNORA9B	0.195870102213625	NA
ensembl	0.319939168355609	NA
RNU6-36P	-0.917681820501349	NA
RNU6-98P	1.48448496725933	NA
SNORA72	NA	NA
SNORA24B	-0.896802863739124	NA
Y_RNA	-0.688644311296476	NA
RNU6-458P	NA	NA
RNU6-1013P	-0.535138088107182	NA
RNU1-136P	-0.154456491826472	NA
SNORA70J	-0.621280755603276	NA
SNORA29	-0.371963839603425	NA
Y_RNA	-0.454681690123656	NA
Y_RNA	-0.5351425921095	NA
ensembl	NA	NA
Y_RNA	-0.453030559593092	NA
RNU6-439P	-0.501012163036876	NA
RNU1-52P	0.463961941146212	NA
RNU6-1181P	-0.943843358320945	NA
RNY1P6	0.155277549136567	NA
RNU6-481P	-0.645156137010814	NA
RNU6-80P	-0.294660381548211	NA
RNU6-432P	NA	NA
RNU6-689P	0.141424719144195	NA
Y_RNA	-1.67218995234226	NA
RNU6-1024P	0.255380506812571	NA
Y_RNA	NA	NA
Y_RNA	-0.535133584104864	NA
RNU6-1042P	NA	NA
RNU6-4P	0.356110765120488	NA
RNU6-514P	-0.501012163036876	NA
RNU4-52P	0.258333340497687	NA
SNORA70B	0.410987263148601	NA
RNU4-31P	-0.430131370197297	NA
RNU6-281P	NA	NA
SNORD15A	-0.153538240652435	NA
RNU6-708P	-2.46149482620052	NA
SNORA20B	NA	NA
SNORA36A	-0.36733873570177	NA
RNU6-1324P	NA	NA
Y_RNA	1.46831002705915	NA
Y_RNA	1.17805497652452	NA
SNORA50A	-0.708808412620938	NA
RNU6-1201P	0.422123581321987	NA
Y_RNA	-0.501012163036876	NA
SNORA70	NA	NA
Y_RNA	-0.535138088107182	NA
RNU6-793P	NA	NA
ensembl	-1.0902814452524	NA
RNU6-74P	NA	NA
RNU6-675P	-0.535138088107182	NA
Y_RNA	-0.442868687628192	NA
RNU6-5P	0.443479576031371	NA
Y_RNA	-0.430131370197297	NA
RNU6-1316P	1.33630773148094	NA
RNU6-474P	NA	NA
RNU6-17P	NA	NA
RNU6-1145P	0.356452614408132	NA
RNU6-1144P	NA	NA
RNU6-13P	-0.649858399242614	NA
ensembl	0.850786016544882	NA
ensembl	NA	NA
Y_RNA	NA	NA
SNORD61	0.784313240489267	NA
RNU6-662P	0.868923195023168	NA
RNU6-40P	-2.95634314887851	NA
Y_RNA	NA	NA
RNU6-49P	-0.786172966968577	NA
RNU6-198P	NA	NA
U8	0.181130499648451	NA
SNORD63	0.0108858803200494	NA
Y_RNA	-0.826117740209326	NA
RNU6-610P	2.38123323074117	NA
RNU6-574P	0.0379183057481301	NA
Y_RNA	NA	NA
RNU6-842P	0.155008873913526	NA
RNU6-524P	NA	NA
Y_RNA	-0.736992790778898	NA
RNU6-622P	-0.501012163036876	NA
RNU6-820P	-1.0902814452524	NA
SNORD116-2	0.319699720940213	NA
ensembl	0.191707808229712	NA
RNU6-611P	0.290223421363117	NA
RNU6-301P	0.00486358921178617	NA
RNU1-2	0.361554676520194	NA
RNU6-891P	-2.03769464178639	NA
SNORA54	0.30979896653712	NA
Y_RNA	1.01874142913644	NA
RNU6-318P	0.876598878207341	NA
RNY4P13	0.480817326777253	NA
RNU6-72P	-0.324579538414824	NA
RNU6-804P	NA	NA
SNORD116-3	0.270826165105102	NA
SNORA36C	0.149083135486811	NA
RNU6-167P	-0.105020288241725	NA
Y_RNA	-1.67460229406321	NA
Y_RNA	NA	NA
ensembl	-0.0903566879784438	NA
RNU6-975P	0.0131783223728574	NA
Y_RNA	-0.891112290267657	NA
Y_RNA	NA	NA
RNU6-472P	0.208153858123244	NA
ensembl	-1.09610829891119	NA
RNU6-43P	1.69697237914091	NA
SNORD59A	-0.508124263157473	NA
Y_RNA	0.964090621940191	NA
RNU6-154P	0.876598878207341	NA
Y_RNA	-0.342495379435297	NA
RNY3P14	NA	NA
RNU6-339P	NA	NA
Y_RNA	-0.535133584104864	NA
RNU6-3P	-0.388968056139242	NA
RNU6-196P	-1.97507101027667	NA
RNU6-1226P	-1.70982868885894	NA
RNU6-532P	0.14932972020647	NA
RNU6-886P	-0.583987400990764	NA
SNORD51	-1.15820619569843	NA
Y_RNA	-0.501012163036876	NA
SNORA27	0.14411647452453	NA
RNU6-378P	0.14932972020647	NA
RNU6-937P	NA	NA
RNU1-8P	0.608583972264411	NA
RNU6-784P	0.926938651423921	NA
RNU6-480P	1.79014743360191	NA
Y_RNA	-1.4263823982986	NA
SNORA15B-1	0.645795956702096	NA
SNORD116-1	0.28145336249652	NA
RNU5A-2P	-0.5351425921095	NA
SNORA72	-0.344720801078214	NA
RNU6-463P	NA	NA
Y_RNA	1.19725476014472	NA
RNU6-1207P	NA	NA
RNU6-39P	-3.01033150038057	NA
Y_RNA	NA	NA
Y_RNA	NA	NA
RNU6-1113P	1.46415987797268	NA
RNU6-1119P	0.266871043128406	NA
Y_RNA	0.868923195023168	NA
RNU6-616P	0.876598878207341	NA
RNU6-171P	2.06944325613583	NA
RNU6-22P	0.852715160323491	NA
SNORA72	NA	NA
Y_RNA	0.907534432320213	NA
RNU6-242P	NA	NA
SNORA7B	0.249062366775175	NA
RNU6-921P	0.181715111909179	NA
RNU6-517P	0.814160869709723	NA
Y_RNA	0.868923195023168	NA
Y_RNA	0.966268218346181	NA
SNORD116-8	0.672784325694862	NA
ensembl	-1.57805619706332	NA
RNU6-424P	NA	NA
RNU6-614P	NA	NA
SNORA70	-1.77084890810514	NA
RNU6-166P	0.186200424135799	NA
ensembl	1.50161495574172	NA
Y_RNA	NA	NA
RNU6-434P	0.186200424135799	NA
Y_RNA	1.21911427916724	NA
Y_RNA	NA	NA
SNORD38C	0.548172693840653	NA
RNVU1-32	-0.0537941071620369	NA
SNORA25	-0.0421609774963368	NA
RNU6-16P	1.07008930219833	NA
RNU6-348P	NA	NA
RNU6-364P	0.181715111909179	NA
RNU6-31P	-0.390684708922267	NA
Y_RNA	0.181715111909179	NA
SNORD14D	0.0570795364023222	NA
U3	0.458950361277149	NA
RNU6-1230P	-0.535138088107182	NA
RNU6-591P	NA	NA
